ID,Typ,Artikelnummer,"GTIN, UPC, EAN oder ISBN",Name,Veröffentlicht,"Ist hervorgehoben?","Sichtbarkeit im Katalog",Kurzbeschreibung,Beschreibung,"Datum, an dem Angebotspreis beginnt","Datum, an dem Angebotspreis endet",Steuerstatus,Steuerklasse,Vorrätig?,Lager,"Geringe Lagermenge","Lieferrückstande erlaubt?","Nur einzeln verkaufen?","Gewicht (kg)","Länge (m)","Breite (m)","Höhe (m)","Kundenrezensionen erlauben?","Hinweis zum Kauf",Angebotspreis,"Regulärer Preis",Kategorien,Schlagwörter,Versandklasse,Bilder,Downloadlimit,"Ablauftage des Downloads","Übergeordnetes Produkt","Gruppierte Produkte",Zusatzverkäufe,"Cross-Sells (Querverkäufe)","Externe URL",Button-Text,Position,"Ist Dienstleistung?","Ist Gebrauchtware?","Ist Mängelexemplar?",Photovoltaikanlage?,"Elektronisches Gerät (Funk)?","Enthält Netzteil?","Unterstützt Laden per USB PD?","Mindestleistung zum Laden (Watt)","Maximalleistung zum Laden (Watt)","Medien-ID der Garantie (PDF)",GTIN,MPN,"Ist differenzbesteuert?","Versand kostenlos?","Regulärer Grundpreis",Angebotsgrundpreis,"Grundpreis automatisch berechnen?",Einheit,Hersteller,"Anhänge zur Produktsicherheit (IDs)",Sicherheitshinweise,Grundpreiseinheit,Produkteinheit,Warenkorbkurzbeschreibung,Mindestalter,Mängelbeschreibung,Lieferzeit,"Streichpreis Hinweis","Angebotspreis Hinweis","Ist Lebensmittel?",Nährwerte,Allergene,Pfandtyp,Pfand-Anzahl,Zutaten,"Nährwert Referenzmenge Titelform",Alkoholgehalt,Abtropfgewicht,Nettofüllmenge,Nutri-Score,Lebensmittelbezeichnung,"Lebensmittel Herkunftsort",Lebensmittelunternehmer,Marken,"Attribut 1 Name","Attribut 1 Wert(e)","Attribut 1 Sichtbar","Attribut 1 Global","Attribut 2 Name","Attribut 2 Wert(e)","Attribut 2 Sichtbar","Attribut 2 Global","Attribut 3 Name","Attribut 3 Wert(e)","Attribut 3 Sichtbar","Attribut 3 Global","Attribut 4 Name","Attribut 4 Wert(e)","Attribut 4 Sichtbar","Attribut 4 Global","Attribut 5 Name","Attribut 5 Wert(e)","Attribut 5 Sichtbar","Attribut 5 Global","Attribut 6 Name","Attribut 6 Wert(e)","Attribut 6 Sichtbar","Attribut 6 Global","Meta: _wpas_done_all","Meta: _wpcom_is_markdown","Meta: _ts_gtin","Meta: _ts_mpn","Meta: fb_product_group_id","Meta: fb_visibility","Meta: fb_product_description","Meta: fb_product_item_id","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _wc_facebook_sync_enabled","Meta: _wc_facebook_product_image_source","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_title","Meta: _yoast_wpseo_metadesc","Meta: _yoast_wpseo_linkdex","Meta: _woosea_brand","Meta: _woosea_mpn","Meta: _woosea_upc","Meta: _woosea_ean","Meta: _woosea_gtin","Meta: _woosea_color","Meta: _woosea_size","Meta: _woosea_gender","Meta: _woosea_material","Meta: _woosea_pattern","Meta: _woosea_optimized_title","Meta: _woosea_unit_pricing_measure","Meta: _woosea_unit_pricing_base_measure","Meta: _woosea_condition","Meta: _woosea_age_group","Meta: _woosea_installment_months","Meta: _woosea_installment_amount","Meta: _woosea_exclude_product","Meta: _woosea_cost_of_good_sold","Meta: _woosea_multipack","Meta: _woosea_is_bundle","Meta: _woosea_energy_efficiency_class","Meta: _woosea_min_energy_efficiency_class","Meta: _woosea_max_energy_efficiency_class","Meta: _woosea_is_promotion","Meta: _woosea_custom_field_0","Meta: _woosea_custom_field_1","Meta: _woosea_custom_field_2","Meta: _woosea_custom_field_3","Meta: _woosea_custom_field_4","Meta: _woopq_quantity","Meta: _woopq_type","Meta: _woopq_min","Meta: _woopq_max","Meta: _woopq_step","Meta: _woopq_values","Meta: _woopq_value","Meta: cwg_total_subscribers","Meta: dpsp_networks_shares_total","Meta: dpsp_networks_shares_last_updated","Meta: spq_quantity_status","Meta: spq_quantity_minimum","Meta: spq_quantity_maximum","Meta: spq_quantity_step","Meta: spq_quantity_field_style","Meta: spq_quantity_restrict_checkout","Meta: _hs_code","Meta: _manufacture_country","Meta: _cr_brand","Meta: _yoast_wpseo_focuskeywords","Meta: _yoast_wpseo_keywordsynonyms","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: rank_math_primary_product_cat","Meta: rank_math_title","Meta: rank_math_description","Meta: rank_math_focus_keyword","Meta: rank_math_news_sitemap_robots","Meta: rank_math_analytic_object_id","Meta: rank_math_internal_links_processed","Meta: _wc_gla_sync_status","Meta: _wc_gla_visibility","Meta: tm_meta","Meta: fpmp_pro_area","Meta: fpmp_pro_vol","Meta: fp_enable_measurement_pricing","Meta: fp_mp_type","Meta: fpm_inp_unit_type","Meta: fpm_product_price_disp","Meta: fp_attr_select_1_8","Meta: fp_min_input_1_8","Meta: fp_max_input_1_8","Meta: fp_interval_input_1_8","Meta: fp_d_base_unit","Meta: fp_d_pricing_unit","Meta: fp_d_pricing_label","Meta: fp_d_label","Meta: fp_d_unit","Meta: fp_enable_predefined_dim","Meta: fp_enable_predefined_vol","Meta: fp_enable_predefined_weight","Meta: fp_enable_predefined_area","Meta: fp_enable_select_text_field_weight","Meta: fp_enable_select_text_field_area","Meta: fp_enable_select_text_field_vol","Meta: fp_enable_select_text_field_dim","Meta: fp_enable_predefined_1_1","Meta: fp_predefined_1_1","Meta: fp_enable_select_text_field_1_1","Meta: fp_enable_predefined_1_2","Meta: fp_predefined_1_2","Meta: fp_enable_select_text_field_1_2","Meta: fp_enable_predefined_1_3","Meta: fp_predefined_1_3","Meta: fp_enable_select_text_field_1_3","Meta: fp_enable_predefined_1_4","Meta: fp_enable_select_text_field_1_4","Meta: fp_enable_predefined_1_5","Meta: fp_predefined_1_5","Meta: fp_enable_select_text_field_1_5","Meta: fp_enable_predefined_1_6","Meta: fp_predefined_1_6","Meta: fp_enable_select_text_field_1_6","Meta: fp_enable_predefined_1_7","Meta: fp_predefined_1_7","Meta: fp_enable_select_text_field_1_7","Meta: fp_enable_predefined_1_8","Meta: fp_predefined_1_8","Meta: fp_enable_select_text_field_1_8","Meta: fp_enable_predefined_1_9","Meta: fp_predefined_1_9","Meta: fp_enable_select_text_field_1_9","Meta: fp_enable_predefined_1_10","Meta: fp_predefined_1_10","Meta: fp_enable_select_text_field_1_10","Meta: fp_enable_predefined_2_3","Meta: fp_predefined_2_3","Meta: fp_enable_select_text_field_2_3","Meta: fp_enable_predefined_2_5","Meta: fp_predefined_2_5","Meta: fp_enable_select_text_field_2_5","Meta: fp_enable_predefined_2_6","Meta: fp_predefined_2_6","Meta: fp_enable_select_text_field_2_6","Meta: fp_enable_predefined_2_7","Meta: fp_predefined_2_7","Meta: fp_enable_select_text_field_2_7","Meta: fp_enable_predefined_2_9","Meta: fp_predefined_2_9","Meta: fp_enable_select_text_field_2_9","Meta: fp_enable_predefined_2_10","Meta: fp_predefined_2_10","Meta: fp_enable_select_text_field_2_10","Meta: fp_enable_predefined_3_5","Meta: fp_predefined_3_5","Meta: fp_enable_select_text_field_3_5","Meta: fp_enable_predefined_3_9","Meta: fp_predefined_3_9","Meta: fp_enable_select_text_field_3_9","Meta: fp_enable_pricing","Meta: fp_hide_results","Meta: fp_min_pricing","Meta: fp_measure_overage_toggle","Meta: fp_measure_overage_type","Meta: fp_measure_overage","Meta: fp_enable_res_unit","Meta: fp_enable_weight_calc","Meta: fp_enable_measurement_stock","Meta: fp_margin_percentage","Meta: mp_rule_priority","Meta: fpmp_sale_from","Meta: fpmp_sale_to","Meta: fmmp_sur_qty_base_value","Meta: measure_range","Meta: _area","Meta: _volume","Meta: _wc_measurement_price_calculator_min_price","Meta: _ced_etsy_listing_id_BoutiquefabricsStore","Meta: _ced_etsy_url_BoutiquefabricsStore","Meta: ced_etsy_attribute_uploaded","Meta: _tiered_price_minimum_qty","Meta: _tiered_price_rules_type","Meta: _wc_facebook_commerce_enabled","Meta: rank_math_seo_score","Meta: rank_math_primary_fb_product_set","Meta: _wc_gla_synced_at","Meta: _wc_gla_mc_status","Meta: _wcpb_min_qty_limit","Meta: _wcpb_max_qty_limit","Meta: _wc_pb_layout_style","Meta: _wc_pb_group_mode","Meta: _wc_pb_bundled_items_stock_sync_status","Meta: _wc_pb_base_regular_price","Meta: _wc_pb_base_sale_price","Meta: _wc_pb_edit_in_cart","Meta: _wc_pb_aggregate_weight","Meta: _wc_pb_sold_individually_context","Meta: _wc_pb_add_to_cart_form_location","Meta: _wc_pb_base_price","Meta: _wc_pb_bundle_stock_quantity","Meta: hide_stock_status","Meta: _customs_description","Meta: _is_non_returnable","Meta: _shipping_length","Meta: _shipping_width","Meta: _shipping_height","Meta: _manufacturer_slug","Meta: rank_math_primary_product_brand","Meta: _wc_facebook_enhanced_catalog_attributes_color","Meta: _wc_facebook_enhanced_catalog_attributes_size","Meta: _wc_facebook_enhanced_catalog_attributes_gender","Meta: _wc_facebook_enhanced_catalog_attributes_pattern","Meta: _wc_facebook_enhanced_catalog_attributes_age_group","Attribut 7 Name","Attribut 7 Wert(e)","Attribut 7 Sichtbar","Attribut 7 Global","Meta: _dhl_hs_code","Meta: _dhl_manufacture_country","Attribut 1 Kasse Sichtbarkeit","Attribut 2 Kasse Sichtbarkeit","Attribut 3 Kasse Sichtbarkeit","Attribut 4 Kasse Sichtbarkeit","Attribut 5 Kasse Sichtbarkeit","Attribut 6 Kasse Sichtbarkeit","Attribut 7 Kasse Sichtbarkeit","Meta: _wc_facebook_enhanced_catalog_attributes_material","Meta: _wc_pb_virtual_bundle","Attribut 8 Name","Attribut 8 Wert(e)","Attribut 8 Sichtbar","Attribut 8 Global","Attribut 8 Kasse Sichtbarkeit"
\n
\n<img class=""alignleft wp-image-2154 "" src=""https://boutiquefabrics.de/wp-content/uploads/2019/07/Pflegesymbole_Art._2189-2.png"" alt="""" width=""170"" height=""46"" />
\n
\n&nbsp;
\n
\n[/col] [col span=""1/2"" ] [block id=""b-5016-baumwollsatin""] [/col] [/row]",,,taxable,,1,3.5,,0,0,0.123,,,,1,"Vielen Dank für Ihren Einkauf.",,"22,90","Baumwolle, Blusenstoffe, Kleiderstoffe, Satin","Blumen, Cavalli, Fell, Paisley",,"https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0040036-005213A-4m-80cm-100BW-Satin-Gewebe-63.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0040036-005213A-4m-80cm-100BW-Satin-Gewebe-3.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0040036-005213A-4m-80cm-100BW-Satin-Gewebe-63.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0040036-005213A-4m-80cm-100BW-Satin-Gewebe-4.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0040036-005213A-4m-80cm-100BW-Satin-Gewebe-62.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0040036-005213A-4m-80cm-100BW-Satin-Gewebe-64.jpg",,,,,,"0002189-0090052-0000001, 0005009-0040082-005213A, 0001971-0004690-0000600, 0001971-0005463-0000600",,,16,0,0,0,0,0,0,0,,,,,"Boutique Fabrics",0,0,"22,90",,1,m,,,,1,1,,,,,,,0,,,,1,,,,,,,,,,,Verwendungszweck,"Kleider, Blusen, Röcke",0,1,Farbe,"Gelb, Blau, Rot",0,1,Marke,Boutiquefabrics,0,1,Muster,"Paisley, Vierecke/Grafik, Blumen/Blüten, Fell",0,1,Material,Baumwolle,0,1,Stoffart,Satin,0,1,,,,"Boutique Fabrics",5868164289923583,yes,,5868164343256911,30,90,yes,product,"blumiger Bekleidungs-Stoff mit Crêpe -Optik","Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern",30,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,default,default,,,,,,0,0,1625035496,inherit,,,,input,no,,0,,[],"[""""]",1,30,"Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern","blumiger Bekleidungs-Stoff mit Crêpe -Optik",index,129,1,has-errors,sync-and-show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
8691,simple,0005016-0060602-005213A,,Pyla,1,0,visible,"[block id=""kb-5016-baumwollsatin""]
\n<span style=""font-size: 90%;""><strong>Gewebeart</strong>: Satin</span>
\n<span style=""font-size: 90%;""><strong>Zusammensetzung</strong>: 100 % Baumwolle</span>
\n<span style=""font-size: 90%;""><strong>Mindestbestellmenge</strong>: 0.5 m</span>","[row ] [col span=""1/2"" ]
\n<span style=""font-size: 90%;""><strong>Muster</strong>: Paisley-Blumen, Abstrakt, Querstreifen</span>
\n<span style=""font-size: 90%;""><strong>Zusammensetzung</strong>: 100% Baumwolle</span>
\n<span style=""font-size: 90%;""><strong>Gewebeart</strong>: Satin</span>
\n<span style=""font-size: 90%;""><strong>Rapport</strong>: 63 cm</span>
\n<span style=""font-size: 90%;""><strong>Breite</strong>: 145 - 147cm</span>
\n<span style=""font-size: 90%;""><strong>Gewicht</strong>: 85 g/qm</span>
\n<span style=""font-size: 90%;""><strong>Verwendung</strong>: Boho-Kleider, Blusen, Röcke, Tuniken</span>
\n
\n<img class=""alignleft wp-image-2154 "" src=""https://boutiquefabrics.de/wp-content/uploads/2019/07/Pflegesymbole_Art._2189-2.png"" alt="""" width=""170"" height=""46"" />
\n
\n&nbsp;
\n
\n[/col] [col span=""1/2"" ] [block id=""b-5016-baumwollsatin""] [/col] [/row]",,,taxable,,1,1.6,,0,0,0.123,,,,1,"Vielen Dank für Ihren Einkauf.",,"22,90","Baumwolle, Blusenstoffe, Kleiderstoffe, Satin","Abstrakt, Paisley, Blumen, Querstreifen",,"https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0060602-005213A-3m-64cm-BW-Satin-83.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0060602-005213A-3m-64cm-BW-Satin-5.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0060602-005213A-3m-64cm-BW-Satin-6.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0060602-005213A-3m-64cm-BW-Satin-85.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-0060602-005213A-3m-64cm-BW-Satin-84.jpg",,,,,,"0002189-0090052-0000001, 0005009-0040082-005213A, 0001971-0004690-0000600, 0001971-0005463-0000600",,,16,0,0,0,0,0,0,0,,,,,"Boutique Fabrics",0,0,"22,90",,1,m,,,,1,1,,,,,,,0,,,,1,,,,,,,,,,,Verwendungszweck,"Kleider, Blusen, Röcke",0,1,Farbe,"Grün, Lila, Türkis",0,1,Marke,Boutiquefabrics,0,1,Muster,"Blumen/Blüten, Paisley, Querstreifen, Abstrakt",0,1,Material,Baumwolle,0,1,Stoffart,Satin,0,1,,,,"Boutique Fabrics",4819750581382615,yes,,4819750621382611,30,90,yes,product,"blumiger Satin-Bekleidungs-Stoff","Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern",35,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,default,default,,,,,,0,0,1625035496,inherit,,,,input,no,,0,,[],"[""""]",1,30,"Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern","blumiger Satin-Bekleidungs-Stoff",index,128,1,has-errors,sync-and-show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
8693,simple,0005016-0060604-005213A,,Alessia,1,0,visible,"[block id=""kb-5016-baumwollsatin""]
\n<span style=""font-size: 90%""><strong>Gewebeart</strong>: Satin</span>
\n<span style=""font-size: 90%""><strong>Zusammensetzung</strong>: 100 % Baumwolle</span>
\n<span style=""font-size: 90%""><strong>Mindestbestellmenge</strong>: 0.5 m</span>","[row ] [col span=""1/2"" ]
\n<span style=""font-size: 90%""><strong>Muster</strong>: Graphik, stilisiertes Reptil, Würfel-Streifen Patch</span>
\n<span style=""font-size: 90%""><strong>Zusammensetzung</strong>: 100% Baumwolle</span>
\n<span style=""font-size: 90%""><strong>Gewebeart</strong>: Satin</span>
\n<span style=""font-size: 90%""><strong>Rapport</strong>: 64 cm</span>
\n<span style=""font-size: 90%""><strong>Breite</strong>: 145 - 147cm</span>
\n<span style=""font-size: 90%""><strong>Gewicht</strong>: 85 g/qm</span>
\n<span style=""font-size: 90%""><strong>Verwendung</strong>: Boho-Kleider, Blusen, Röcke, Tuniken</span>
\n
\n<img class=""alignleft wp-image-2154 "" src=""https://boutiquefabrics.de/wp-content/uploads/2019/07/Pflegesymbole_Art._2189-2.png"" alt="""" width=""170"" height=""46"" />
\n
\n&nbsp;
\n
\n[/col] [col span=""1/2"" ] [block id=""b-5016-baumwollsatin""] [/col] [/row]",,,taxable,,0,0.7,,0,0,0.123,,,,1,"Vielen Dank für Ihren Einkauf.",,"22,90","Baumwolle, Satin, Blusenstoffe, Kleiderstoffe","Würfel, Reptil, Streifen, Graphik",,"https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-060604-0005213A-5m-64cm-rapp-100B-Satin-86.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-060604-0005213A-5m-64cm-rapp-100B-Satin-87.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-060604-0005213A-5m-64cm-rapp-100B-Satin-89.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-060604-0005213A-5m-64cm-rapp-100B-Satin-90.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0005016-060604-0005213A-5m-64cm-rapp-100B-Satin-88.jpg",,,,,,"0002189-0090052-0000001, 0005009-0040082-005213A, 0001971-0004690-0000600, 0001971-0005463-0000600",,,16,0,0,0,0,0,0,0,,,,,"Boutique Fabrics",0,0,"22,90",,1,m,,,,1,1,,,,,,,0,,,,1,,,,,,,,,,,Verwendungszweck,"Kleider, Blusen, Röcke",0,1,Farbe,"Grün, Blau, Rot",0,1,Marke,Boutiquefabrics,0,1,Muster,"Reptil, Vierecke/Grafik, Längsstreifen",0,1,Material,Baumwolle,0,1,Stoffart,Satin,0,1,,,,"Boutique Fabrics",3947033948751794,yes,,3947034015418454,30,90,yes,product,"Satin Stoff","Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern",39,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,default,default,,,,,,0,0,1625035496,inherit,,,,input,no,,0,,[],"[""""]",1,30,"Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern","Satin Stoff",index,127,1,has-errors,sync-and-show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
8695,simple,2170,,"2170 Vorlage",0,0,visible,"[block id=""kb-2170-lyocell""]
\n
\n<span style=""font-size: 90%;""><strong>Zusammensetzung</strong>: 100 % Baumwolle</span>
\n<span style=""font-size: 90%;""><strong>Mindestbestellmenge</strong>: 0.5 m</span>","[row ] [col span=""1/2"" ]
\n<span style=""font-size: 90%;""><strong>Muster</strong>: XXX</span>
\n<span style=""font-size: 90%;""><strong>Zusammensetzung</strong>: 100% Lyocell</span>
\n<span style=""font-size: 90%;""><strong>Rapport</strong>: XX cm</span>
\n<span style=""font-size: 90%;""><strong>Breite</strong>: 145 - 147 cm</span>
\n<span style=""font-size: 90%;""><strong>Gewicht</strong>: 130 g/qm</span>
\n<span style=""font-size: 90%;""><strong>Verwendung</strong>: Boho-Kleider, Jacken, Blusen und Hosen, Tuniken</span>
\n
\n<img class=""alignleft wp-image-2154 "" src=""https://boutiquefabrics.de/wp-content/uploads/2019/07/Pflegesymbole_Art._2189-2.png"" alt="""" width=""170"" height=""46"" />
\n
\n&nbsp;
\n
\n[/col] [col span=""1/2"" ] [block id=""b-2170-lyocell""] [/col] [/row]",,,taxable,,1,9,,0,0,0.190,,,,1,"Vielen Dank für Ihren Einkauf.",,"25,90","Lyocell, Blusenstoffe, Kleiderstoffe",,,,,,,,,"0002189-0090052-0000001, 0005009-0040082-005213A, 0001971-0004690-0000600, 0001971-0005463-0000600",,,16,0,0,0,0,0,0,0,,,,,"Boutique Fabrics",0,0,"25,90",,1,m,,,,1,1,,,,,,,0,,,,1,,,,,,,,,,,Marke,Boutiquefabrics,0,1,Verwendungszweck,"Blusen, Röcke, Schals, Tuniken, Kleider",0,1,Material,Lyocell,0,1,Stoffart,Taftbindung,0,1,,,,,,,,,,,,"Boutique Fabrics",,yes,,,328,90,yes,product,"blumiger Bekleidungs-Stoff mit Crêpe -Optik","Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern",31,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,default,default,,,,,,0,0,1625035496,inherit,,,,input,no,,0,,[],"[""""]",1,328,"Bekleidungs-Stoff aus reiner Baumwolle, sehr feiner Satin.","Dieser traumhafte Baumwoll-Satin eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern","blumiger Bekleidungs-Stoff mit Crêpe -Optik",index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,
8696,simple,0002170-0004615-0000001,,Emma,1,0,visible,"[block id=""kb-2170-lyocell""]
\n<span style=""font-size: 90%;""><strong>Zusammensetzung</strong>: 100 % Lyocell</span>
\n<span style=""font-size: 90%;""><strong>Mindestbestellmenge</strong>: 0.5 m</span>","[row ] [col span=""1/2"" ]
\n<span style=""font-size: 90%;""><strong>Muster</strong>: stilisierte 60er Blumen, Blätter-Mix</span>
\n<span style=""font-size: 90%;""><strong>Zusammensetzung</strong>: 100% Lyocell</span>
\n<span style=""font-size: 90%;""><strong>Rapport</strong>: 23 cm</span>
\n<span style=""font-size: 90%;""><strong>Breite</strong>: 145 - 147 cm</span>
\n<span style=""font-size: 90%;""><strong>Gewicht</strong>: 130 g/qm</span>
\n<span style=""font-size: 90%;""><strong>Verwendung</strong>: Boho-Kleider, Jacken, Blusen und Hosen, Tuniken</span>
\n
\n<img class=""alignleft wp-image-2154 "" src=""https://boutiquefabrics.de/wp-content/uploads/2019/07/Pflegesymbole_Art._2189-2.png"" alt="""" width=""170"" height=""46"" />
\n
\n&nbsp;
\n
\n[/col] [col span=""1/2"" ] [block id=""b-2170-lyocell""] [/col] [/row]",,,taxable,,1,8,,0,0,0.190,,,,1,"Vielen Dank für Ihren Einkauf.",,"25,90","Lyocell, Blusenstoffe, Kleiderstoffe, Hosenstoffe","Blätter, Blumen",,"https://boutiquefabrics.de/wp-content/uploads/2021/07/0002170-0004615-0000001-8m-23cm-100Viskose-Gewebe-60.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0002170-0004615-0000001-8m-23cm-7-e1629822888637.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0002170-0004615-0000001-8m-23cm-8-e1629822910166.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0002170-0004615-0000001-8m-23cm-100Viskose-Gewebe-61.jpg, https://boutiquefabrics.de/wp-content/uploads/2021/07/0002170-0004615-0000001-8m-23cm-100Viskose-Gewebe-59.jpg",,,,,,"0002189-0090052-0000001, 0005009-0040082-005213A, 0001971-0004690-0000600, 0001971-0005463-0000600",,,16,0,0,0,0,0,0,0,,,,,"Boutique Fabrics",0,0,"25,90",,1,m,,,,1,1,,,,,,,0,,,,1,,,,,,,,,,,Farbe,"Schwarz, Orange",0,1,Marke,Boutiquefabrics,0,1,Verwendungszweck,"Kleider, Blusen, Röcke, Hosen, Schals",0,1,Muster,"Blumen/Blüten, Blätter",0,1,Material,Lyocell,0,1,Stoffart,Taftbindung,0,1,,,,"Boutique Fabrics",4323159427766619,yes,,4323159447766617,328,90,yes,product,"schöner Bekleidungs-Stoff aus Lyocell","Bekleidungs-Stoff aus Lyocell","Dieser traumhafte Lyocell-Stoff eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern",37,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,default,default,,,,,,0,0,1625035496,inherit,,,,input,no,,0,,[],"[""""]",1,328,"Bekleidungs-Stoff aus Lyocell","Dieser traumhafte Lyocell-Stoff eignet sich hervorragend um daraus exklusive Damenmode mit einzigartigem Tragekomfort zu schneidern","schöner Bekleidungs-Stoff aus Lyocell",index,126,1,has-errors,sync-and-show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
8699,simple,0001811-0010470-0000001,,Herma,1,0,visible,"[block id=""kb-weicher-feinstrickjersey-mit-jaquard""]
\n<strong>Gewebeart</strong>: Jersey
\n<strong>Zusammensetzung</strong>: 70% Viskose 23% Polyester 7% Elastan","[row ] [col span=""1/2"" ]
\n<span style=""font-size: 95%;""><strong>Gewebeart</strong>: Jersey</span>
\n<span style=""font-size: 95%;""><strong>Zusammensetzung</strong>: 70% Viskose 23% Polyester 7% Elastan</span>
\n<span style=""font-size: 95%;""><strong>Breite</strong>: 142 - 145 cm
\n<strong>Muster</strong>: Hermes-Dessin, Karo mit Kordeln und Gürteln
\n<strong>Rapport</strong>: 45 cm</span>
\n
\n<img class=""alignleft wp-image-2154 size-full"" src=""https://boutiquefabrics.de/wp-content/uploads/2019/07/Pflegesymbole_Art._2189-2.png"" alt="""" width=""200"" height=""54"" />
\n
\n&nbsp;
\n
\n&nbsp;
\n
